handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(215,192,142):Apricot",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(215,192,142):Apricot",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(148,74,0):Brown",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(215,192,142):Apricot",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(128,0,127):Purple",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(148,74,0):Brown",,,2 Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,#000000:Black,,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(255,149,0):Curry",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(148,74,0):Brown",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(128,0,127):Purple",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,1,,,,,"rgb(215,192,142):Apricot",,,2 Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(255,149,0):Curry",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,#000000:Black,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(128,0,127):Purple",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(148,74,0):Brown",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(128,0,127):Purple",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(255,149,0):Curry",,,2 Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,"rgb(255,149,0):Curry",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,#000000:Black,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,#000000:Black,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8497cae4-67ec-0307-829d-0226ae66ab6b,Variant,,,,,E13,,,,true,,,0,,,,,#000000:Black,,,2 Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Product,Bedroom Shoes ,,f740b3_759408b9d5ea465ea5e96cfab27b07d0~mv2.jpg;f740b3_9f58d19471aa4a49acd0df39d7c27800~mv2.jpg;f740b3_73ebf15c39aa4dc0bc30bab57039b7fd~mv2.jpg;f740b3_b5482e6dd5f043e59536f1cc0e413009~mv2.jpg;f740b3_b1499d29041147c58380d37e04d12862~mv2.jpg;f740b3_bc272b4896564b478490cc5ec875df11~mv2.jpg;f740b3_971bd3fe0738455d872087161384349b~mv2.jpg;f740b3_547248ececa74880a3a0fac9521fd6aa~mv2.jpg,Half Shoe;Sale,,50% OFF,100.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,36;42;41;40;39;38;37,Color,COLOR,"rgb(128,0,127):Purple;#000000:Black;rgb(0,135,255):Sea blue;rgb(255, 192, 203):Pink;rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,41,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,42,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,36,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,40,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,40,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,38,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,41,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,39,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,39,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,41,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,42,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,40,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,42,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,41,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,3,,,,,37,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,39,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,42,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,36,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,1,,,,,36,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,41,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,39,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,38,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,5,,,,,36,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,42,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,1,,,,,38,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,1,,,,,37,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,1,,,,,37,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,40,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,1,,,,,37,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,40,,,"rgb(255, 255, 0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,38,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,36,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,38,,,"rgb(128,0,127):Purple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,0,,,,,39,,,"rgb(0,135,255):Sea blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_54064306-7677-9170-779d-1f0b2dee972e,Variant,,,,,K16-18,,,,true,,,3,,,,,37,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Product,Satin Puff  Top,,7ee6d5_9d05bc75a22e48d3977559d9b7423b29~mv2.jpeg;7ee6d5_28b90b7095de494ebb77da2ac00e91dd~mv2.jpeg;7ee6d5_470e8c476d8a41a195748dc9561d4deb~mv2.jpeg;7ee6d5_df2045bb454443978963db6c91bc17dc~mv2.jpeg,New Arrivals;Tops,,,150.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,Medium;Large;Extra large,Color,COLOR,"rgb(255,255,255):White;rgb(215,192,142):Apricot;#000000:Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,2,,,,,Large,,,"rgb(255,255,255):White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,1,,,,,Extra large,,,"rgb(255,255,255):White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,2,,,,,Medium,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,0,,,,,Extra large,,,"rgb(215,192,142):Apricot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,1,,,,,Medium,,,"rgb(215,192,142):Apricot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,2,,,,,Large,,,"rgb(215,192,142):Apricot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,0,,,,,Large,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,2,,,,,Extra large,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_239e4298-1099-6f7b-0b85-b25593c6df22,Variant,,,,,E28,,,,true,,,0,,,,,Medium,,,"rgb(255,255,255):White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8b87bb87-179e-4b1b-9a68-1055daa6683b,Product,Leopard-Print Wide Leg,,00fc05_f44834bc35864dc2b53c338bf6f2d3e7~mv2.png,Sale;Pants,,50% OFF,120.0,,false,PERCENT,50.0,0,,,Size,DROP_DOWN,Free(10-16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miss Tokyo
product_8b87bb87-179e-4b1b-9a68-1055daa6683b,Variant,,,,,G15,,,,true,,,1,,,,,Free(10-16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8ba65f84-4512-f7c2-fd21-c0e27f4ea6d5,Product,Cece Floral Lace Dress,,2306b4_4c99f76894e74d69ad7305744413ffac~mv2.jpg,Dresses;Sale,,50% OFF,180.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,Free (6-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8ba65f84-4512-f7c2-fd21-c0e27f4ea6d5,Variant,,,,,G18,,,,true,,,4,,,,,Free (6-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8cef1616-52c2-acae-451b-2b70fb55da05,Product,Basic Cotton Leggings ,,f740b3_af9bb89f7deb45e785ce3ce5de3cf952~mv2.png;f740b3_6d6533fd6585437ea76571430e17f3c6~mv2.png;f740b3_1c22f20787f34eaf98a498df6f7be2e2~mv2.png;f740b3_a36bcaa1c2704c55b6e97cbae5ad9f97~mv2.png;f740b3_61518ee6681f41639b44f7dabbd85d1f~mv2.png,Sale,A11,50% OFF,80.0,,true,PERCENT,50.0,19,,,Size,DROP_DOWN,Free size (8-14),Color,COLOR,"rgb(152,0,255):Violet;#40e0d0:Turquoise;rgb(0,0,255):Blue;#ffffff:White;rgb(81,173,0):Army green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd1362a0-ed06-b1e9-6c12-dcb34741d20c,Product,Long-Sleeve Turtleneck Top,,00fc05_c3e98b59c33a47bea7ab0170d3f11cad~mv2.png;00fc05_61c9b2a652104b9794f00145711f8d94~mv2.png,Sale;Tops,,50% OFF,80.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,Free size (8-14),Color,COLOR,"rgb(141,82,22):Brown;rgb(0,0,0):Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miss Tokyo
product_fd1362a0-ed06-b1e9-6c12-dcb34741d20c,Variant,,,,,G14,,,,true,,,4,,,,,Free size (8-14),,,"rgb(141,82,22):Brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fd1362a0-ed06-b1e9-6c12-dcb34741d20c,Variant,,,,,G14,,,,true,,,6,,,,,Free size (8-14),,,"rgb(0,0,0):Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15aab7ed-3788-ec9a-67d0-90bfe38827ef,Product,Blue Floral Maxi Dress,,dcd1f6_5a7ea11b8f5d4f379dbeabcc52219453~mv2.jpg;dcd1f6_6163ddb8e0084e0eb395c5bf391d5e9d~mv2.png,Dresses;Sale,,50% OFF,200.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,Large;Medium;Small;Xtra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15aab7ed-3788-ec9a-67d0-90bfe38827ef,Variant,,,,,A5,,,,true,,,10,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15aab7ed-3788-ec9a-67d0-90bfe38827ef,Variant,,,,,A5,,,,true,,,10,,,,,Xtra Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15aab7ed-3788-ec9a-67d0-90bfe38827ef,Variant,,,,,A5,,,,true,,,5,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15aab7ed-3788-ec9a-67d0-90bfe38827ef,Variant,,,,,A5,,,,true,,,7,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c0d8d49-6631-18d7-aa42-256050945ec4,Product,Leapard Print Leggings ,,f740b3_8571b3a1860f4a82a3731fc2f718f3ae~mv2.webp;f740b3_e00c277af7ad4f5a96892c627e224a67~mv2.png;f740b3_bba9fcdb89dc4cbfa23a670fe021a520~mv2.png;f740b3_8a9673d2e203427da3d70475474a7ed3~mv2.png,Pants;Sale,,50% OFF,120.0,,false,PERCENT,50.0,0,,,Size,DROP_DOWN,Free size (8-14),Color,COLOR,"#ffffff:White;rgb(249,114,114):Peach;rgb(255,121,0):Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c0d8d49-6631-18d7-aa42-256050945ec4,Variant,,,,,A7,,,,true,,,4,,,,,Free size (8-14),,,"rgb(255,121,0):Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c0d8d49-6631-18d7-aa42-256050945ec4,Variant,,,,,A7,,,,true,,,1,,,,,Free size (8-14),,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c0d8d49-6631-18d7-aa42-256050945ec4,Variant,,,,,A7,,,,true,,,1,,,,,Free size (8-14),,,"rgb(249,114,114):Peach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Product,Zipped Cropped Jacket,,7ee6d5_fa5927fdbb99473d83dce3e9d0014a46~mv2.jpeg;7ee6d5_787539165fda4d59937d6c8940377ce8~mv2.jpeg;7ee6d5_dee56508b41a46a9a07f008697f97cae~mv2.jpeg;7ee6d5_b176bbddd3a349eca98778192a2b2653~mv2.jpeg;7ee6d5_98d8a3d8e60a418e92940050725d2799~mv2.jpeg,New Arrivals;Tops,,,200.0,,true,PERCENT,0.0,0,,,Color,COLOR,"rgb(255,240,117):Yellow;rgb(148,74,0):Brown;rgb(255, 255, 255):White",Size,DROP_DOWN,Large;Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,5,,,,,"rgb(255, 255, 255):White",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,7,,,,,"rgb(255,240,117):Yellow",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,6,,,,,"rgb(255,240,117):Yellow",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,5,,,,,"rgb(148,74,0):Brown",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,3,,,,,"rgb(255, 255, 255):White",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_68902665-a727-e6e6-f1b0-9759dd3e5599,Variant,,,,,E27,,,,true,,,5,,,,,"rgb(148,74,0):Brown",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_79a4c187-aed0-2e24-06b6-43d32762ee98,Product,Rib-Knit Ruffle Hem Polo Dress,,7ecd46_40bf3c35fefa43e2b618f3e0999f3550~mv2.png;7ecd46_ae9d19ada71a4d049b1d63a7e83aef3d~mv2.jpg;7ecd46_817c2d5d82884532ba5d10d58ec24b08~mv2.png,Dresses;Sale,,,160.0,,false,PERCENT,50.0,0,,,Size,DROP_DOWN,Free size (8-14),Color ,COLOR,#ffffff:White;#000000:Black;#BA7C7C:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_79a4c187-aed0-2e24-06b6-43d32762ee98,Variant,,,,,B12,,,,true,,,4,,,,,Free size (8-14),,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_79a4c187-aed0-2e24-06b6-43d32762ee98,Variant,,,,,B12,,,,true,,,5,,,,,Free size (8-14),,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_79a4c187-aed0-2e24-06b6-43d32762ee98,Variant,,,,,B12,,,,true,,,0,,,,,Free size (8-14),,,#BA7C7C:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Product,Yoga Flair Pants,,00fc05_aeaef9caff0346008ac7b0d12012e7ad~mv2.png;00fc05_b046319a4e934dc5b340b224353e60e8~mv2.png;00fc05_b7c007a5940b4b74b3fe550f91aa82f7~mv2.png;00fc05_9245fdb646f04ede8e31df69325e97bd~mv2.jpg;00fc05_b7a137e9fa12487bbfbb8f37297b284e~mv2.png;00fc05_6773a4f6181a4718bc7107e635bd8885~mv2.png;00fc05_40c0e822db2845dfa21ba0ba07762595~mv2.jpg,Pants;Sale,,50% OFF,100.0,,true,PERCENT,50.0,0,,,Color,COLOR,"#40e0d0:Turquoise;#ffffff:White;rgb(255,149,0):Curry;rgb(239,0,126):Pink;rgb(0,135,255):Sea blue;rgb(163,0,33):Wine",Size,DROP_DOWN,Extra large;Large;Medium;Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miss Tokyo
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(163,0,33):Wine",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#ffffff:White,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#ffffff:White,,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#40e0d0:Turquoise,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(163,0,33):Wine",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,1,,,,,"rgb(255,149,0):Curry",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(0,135,255):Sea blue",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(163,0,33):Wine",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(239,0,126):Pink",,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(239,0,126):Pink",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#40e0d0:Turquoise,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,"rgb(0,135,255):Sea blue",,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,1,,,,,"rgb(239,0,126):Pink",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#ffffff:White,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_731c88ea-b88c-f643-8cc6-cd8283aa49a8,Variant,,,,,A9,,,,true,,,0,,,,,#40e0d0:Turquoise,,,Extra large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
